Entity,Code,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Maldives,MDV,242.9697766781618,266.1769539853268,256.06346938709,255.7061986528484,271.7080555907544,273.7805940326865,246.6007692598174,267.499652151475,378.35208433386714,392.2869564794922,402.1957652332672,445.43749826189253,486.28748727972214,311.7880878365918,271.7078032400692,190.97744781814737,167.4081238530381,153.94431009740902,145.80528464192832,165.0001065709772,158.0551097753268,154.48541118774304,157.70704062176864,215.56371053611525,225.84031700093212,193.80335509268312,187.4674323248501
Mali,MLI,-0.1778026980238847,-0.4421822780737301,0.7375911522492675,0.18578018412213915,0.10993451690642253,0.1201201723096812,0.3777715311421783,0.28459364519689956,-0.11097327321102313,-0.6096335039047833,-0.7218186006937346,-1.0370012962635773,-1.2401133345045858,-0.7301785108613856,-0.9265565222276475,-0.8655702371937171,-1.1980723028953033,-1.1874447982399223,-1.1910017161604687,-1.1631464946032164,-1.602337931771216,-2.0270102869775553,-2.631231313928236,-3.391025059534197,-3.637978443234328,-3.457507916734185,-3.3416650821699934
Malta,MLT,-14.068950517612272,-11.934432063990183,1.5105762671588892,-21.88460277476087,-21.418323629033324,-23.11297090558736,-21.88152222724147,-24.53599839120331,-23.76228441555137,-25.628448754671318,-25.909984081791627,-25.15200820644145,-23.363393014997726,-22.37724358163571,-22.334638489749835,-21.377414684410645,-20.470832671408154,-21.651860185769394,-17.01990456898007,-14.664435472143065,-15.942156839818274,-13.08256590188526,-11.706663121491939,-12.827682058948238,-6.6467774202935,-19.70892341460705,-19.320484078994546
Mauritania,MRT,16.208024353807264,17.628248862581664,20.18984597295601,21.463604882021272,32.33916211850564,33.915775199958375,34.79094114477027,43.65459863250331,46.98701544798551,61.07785964949971,83.84088319251005,93.51990828644784,45.994650759355736,61.31994547718637,53.082578017991516,56.64154189500769,72.76349314364752,97.44318406858028,111.57663693224437,94.58548892165972,89.33812527775831,93.03145281418895,140.49513327437592,179.27935294929085,215.5236667951269,152.63650221708104,148.2219328783503
Mauritius,MUS,-1.6343537786079914,-3.7836866116652175,-7.59140065498738,-7.55652406169019,-9.31533251326656,-5.818011181854596,-14.74422608922994,-10.184553239665787,-11.5012219498319,-9.625421492089972,-11.022649614763345,-10.754830291813487,-12.028088360687647,-12.253404542067013,-14.86394973440219,-13.554657016457684,-14.807497426472079,-15.224878417228563,-17.348534301152522,-16.632929511091884,-15.417290003106796,-12.337545271363371,-12.713898369927552,-7.349125455676667,-4.039021460295537,0.18865863823274864,0.2874130642675148
Mexico,MEX,2.065274058889436,4.6167372380627665,5.072328676272562,4.249923057647502,2.9368911944772425,3.1338048899570747,3.645943250009669,4.409259686419757,4.140197383038679,3.472563124704532,2.350722539056658,2.054785046429206,1.8306932145361259,1.9197770691278464,2.6156247829085366,3.494541651191014,1.8357077572334966,3.3990542710329237,2.7032894052348375,1.3267361560893658,-0.73027385508896,-1.5236584723625093,-1.8819759181381617,0.2497664573145162,-1.1429920194881564,0.45816483137163644,0.4396186227007437
Micronesia (country),FSM,,,,,,,,,,,,,,,,,,,,,,,,,,1620.9757178938112,1611.7052647222147
Moldova,MDA,-1.9182695212309953,-1.7833865058022773,-3.6120704013331735,-2.8267132729014297,-3.4867912278004054,-2.7426276023537826,-3.7235976240984,-6.232318140245885,-6.413522461392678,-6.404210547066198,-8.135002969126235,-9.815554933057319,-9.52531780355054,-9.499167294040165,-12.970031090051041,-10.901580543187908,-9.645695604218675,-9.181673947780297,-9.502534281886758,-10.706857754844384,-10.41851624405917,-7.892658529002615,-9.212313174401244,-9.720262736496007,-9.986051184771348,-10.345615302823429,-10.408286271245807
Mongolia,MNG,-0.0012209638413491208,0.009334094447856912,0.05376293872149,-0.003121218533860229,0.10889056111133777,0.1745009706497894,-0.04979416706338913,-0.2744450061833052,-0.1604159399064028,-0.14365658936036446,-0.05511156802579832,-0.07289119718614562,-0.07060509087956263,-0.3753078367682997,-0.4856601251488841,-0.36702538699744985,-0.5829851885042887,-0.8608560341849829,-1.1185350502793991,-0.8789580582562072,-0.8628340062931485,-0.529841186046024,-0.543421215922705,-0.5935568710625759,-0.7305285080499186,-1.090716563532964,-1.0708836424588883
Montenegro,MNE,,,,,,,,,,,,,-5.061792916979162,-7.290205472778139,-7.634679871869341,-6.918369691846722,-7.19919536765334,-7.50970410496277,-7.457446267695158,-8.255520045140342,-7.9968956953447705,-8.298454703510483,-9.253052386718718,-10.609546402256033,-10.278886460317409,-11.678004927258518,-11.684263522265502
Morocco,MAR,19.99254792422548,24.47866647167352,17.444500023294633,21.506346184274577,18.516954460988323,18.587801027126925,23.683119556474992,29.661528049319124,23.28843929454651,20.523803296205767,20.11329383494403,21.341595611691194,16.704968339910266,17.07905494360336,20.48625328544165,23.96433128036299,20.7095486917979,15.144504348286217,17.960885677274675,19.49021844488288,22.93880297352367,19.27081628515739,20.988289835364636,19.393944021434056,19.295225026047053,21.59713328222055,21.38574293695247
Mozambique,MOZ,0.4453287856882968,0.4121668050186811,0.46415284283558167,0.6921567371143544,0.7142451120628159,0.7820480684162265,0.32873394732962335,0.2840726173382786,0.3578753236356267,0.24304195008538088,0.44427064586663967,0.011713512309618146,-0.32548065148126604,-0.18938059286910036,-0.41925182709526343,-0.4576807328320891,-0.35454227512610803,-0.7887537535095284,-0.7180475120994458,-1.4155607436045745,-1.1428862120892447,-1.2872007406486272,-0.8518824500265936,-0.7342037167904909,-0.7064211618058955,-0.6630978420169793,-0.6489218612493914
Myanmar,MMR,3.849032504840668,5.160886267172897,3.8037502843887996,4.942039369945579,5.228214710206963,8.168759525250389,7.616009994486522,8.742640195412218,10.769826954589327,12.50623679268325,13.082387476454869,17.860270236487253,18.554795071407632,19.001571614042383,20.184334266133,22.748751864313732,12.04616094328258,11.420527960171775,11.283758794574162,11.605930830318364,10.88533733216056,10.660330055464314,12.095007796573007,14.812634851587099,16.080858509527786,16.441934412064818,16.333482022822125
Namibia,NAM,405.51631799661703,341.97684286087974,300.8559281239464,290.1089342081514,336.78458416203347,312.9749319129179,310.70883998581365,281.6258030228652,316.47396102544104,318.17307421253236,279.6883191489573,267.2798538354067,241.1133980220374,190.09292268233565,169.2078606816799,168.77750090536247,168.565719290858,180.26910927697278,200.96915770729777,203.32300564803822,180.42720369927133,201.96137459756014,198.35642172190975,187.41309725539372,178.099582669669,164.64921651367666,159.7910570563237
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,2840.26949541218,2827.09424411916
Nepal,NPL,0.00024031375762623153,0.00011476397386933623,-0.020250611995822565,-0.005970473832439427,0.0024522449829578186,-0.0027919668194307246,-0.010469570055091415,-0.01232871270313507,-0.00734138938469675,-0.02795051477744903,-0.01704036139971188,-0.0122799551118149,-0.03948061801262703,-0.06055721373829126,-0.1076579154292483,-0.19923574874129812,-0.1711833596319099,-0.30026220501417833,-0.2962180742745586,-0.2751865351416929,-0.35470059253682384,-0.33212348505937994,-0.38670202992761604,-0.3253939612909007,-0.2666597659336789,-0.30336856048690786,-0.3052961396443319
Netherlands,NLD,20.317369991021707,16.198629461927254,15.827079808467772,19.696219327789656,19.28235232825477,16.93235077520696,13.970191649856108,13.129189421833985,11.909968528153751,17.313103895919532,16.141037293382063,17.55403255641935,10.430163715303781,11.602092505521629,6.481554990691656,3.5312594323187163,5.460010730948806,1.717590509456823,-0.8174861638587458,-0.7337562388548058,2.6507328576771236,4.79478495217311,4.174422711271816,10.660556811056647,6.784362464048918,1.0300427392583664,0.992403769031359
New Caledonia,NCL,-1.2587872875399384,-2.169013369875046,-3.461770105419216,-4.072591805906409,-2.6612069048831444,-0.003148945174825002,-1.1353392635124528,-2.0111737218791994,1.2684552289988247,1.5922976061584215,2.6588054822410925,2.356029691756241,-1.1647277071381552,-2.7024891202723254,-3.172677832298529,-3.445111393848226,-6.518437346356755,-6.929829418233933,-7.351028203357387,-5.9902924216853535,-4.4372513000892475,-5.653829149825018,-7.24965931686836,-5.372625571562082,-4.86462505502675,-5.525527142974504,-5.48011332259858
New Zealand,NZL,117.94312132530983,143.58758218155444,113.9167773855434,156.40849535582944,166.97439441136524,156.48205595358175,142.90266941437213,138.3675629577446,144.53430583709303,131.69602540540598,129.39013551259737,129.7039065203884,114.65197545222004,115.08037360772653,105.74632783624715,100.77457691746308,99.49113909347258,99.33169077024766,97.76499391360892,95.48174620102567,97.07471375909384,89.02349405958059,88.94667521937876,88.58651215297789,78.73833444842562,79.72921033179942,78.57605496802398
Nicaragua,NIC,1.9259511905578575,1.773346873294242,2.2034628890063996,2.430882283381023,1.486563222292547,2.020644196893291,2.4702931960349104,1.4091388499375177,1.293228856591003,1.6338736080556981,2.634752928530912,2.9912850809928964,2.8081324929467035,2.923156839945639,3.8272989870437115,4.094456416531647,3.7003107246016747,2.840452676758078,4.492078788590969,5.61197716327281,7.109855929894233,4.994115190211822,4.151470488891538,4.763488980015946,5.997977207809784,5.919263366114201,5.853151311287111
Niger,NER,-0.029183746637070795,-0.07263346501891749,-0.0809238404182055,-0.11217624811352145,-0.013733465785892185,0.2544702098208189,0.25055245919762026,1.1498223486595696,1.5126254499680098,1.100685526464213,0.6502447883603932,0.3181639564733585,-0.039048162745396464,-0.056914618405463635,-0.10688681011123613,-0.17299090004963102,-0.16868008154098124,-0.05921165250406313,-0.11741935899829414,-0.1293810065304677,-0.1569373376057568,-0.39085704050374503,-0.4033316567238523,-0.2780490272403533,-0.1752760361264345,-0.15904339449998717,-0.14620278230673622
Nigeria,NGA,-2.5288813719014147,-3.050339123040737,-4.151217292706016,-3.3707245938477337,-4.017990557864216,-3.739109980835053,-2.9654326461866933,-5.919191068743228,-5.031524596893151,-5.583340663150981,-6.702645975994123,-7.1017159796835205,-10.68183672599394,-12.916717754252677,-11.420017684176727,-9.425631882873944,-8.974178047420807,-10.07168150922233,-8.033639548435662,-7.766315511227504,-6.427660128990106,-5.673469730468246,-3.7110996295664656,-2.9353069582259437,-3.1235146092159543,-3.489538746581956,-3.381682876067707
North Korea,PRK,2.6375826170074284,3.0194161043419676,1.834763442594591,2.034411866103502,2.04420705579118,2.5495352202758443,2.331141493427465,2.015722532682579,3.2361403590521203,4.34049978002043,4.781132628575946,2.9151653564180062,1.8803150172198357,-0.6544541099104837,-0.5240705606482141,0.34463217659531864,1.5053509181656501,1.3257756827091107,0.7487382376708105,0.0924498359285657,0.8052311924579936,-0.08713355981353921,-0.32972716908641075,-1.3452952263275861,-1.498613866942872,-0.654318043900803,-0.6456817025236319
North Macedonia,MKD,-3.381931476899274,-3.4751450792588656,-4.059442509109881,-3.7640988586088593,-4.0275338930764795,-4.008589338995853,-3.523806403769586,-3.154999084478812,-4.322596275754623,-4.368163550153309,-4.755066241842668,-4.184420726956734,-5.270505029149932,-5.563625921151444,-5.225860046918159,-4.8060727553235685,-4.7367243096333915,-4.936225176647609,-4.44541706894452,-4.710507828021934,-5.3191814758760705,-5.683342399591792,-5.654057011108732,-5.295624398010796,-5.498619121267053,-5.531637353809489,-5.524647201860984
Norway,NOR,546.0291092276777,592.2095697468061,624.8150372190574,681.0233527244218,685.3686602564413,646.8944610769853,660.6455145623632,659.0477684543318,675.2726307648804,638.8633526188808,636.6576188866094,608.3011522466759,585.6023276661442,631.8705064306944,634.3639334801187,670.4788542085795,702.5390215857448,639.0448815553228,638.9606607003253,603.2644841605768,656.5191572471078,657.9471429876403,590.120239055628,645.2679356150551,673.4343932984641,652.8503254063169,649.0154596336624
Oman,OMN,33.71633993179111,41.3470792077225,31.445125045446638,28.442945127084812,22.14857609828688,23.47449518782375,27.826519486981066,30.935411398223803,35.21518117623903,31.968937343481535,41.815825293820495,36.77213309131119,30.7562156349371,31.037242276550707,29.682330049473524,30.0788251027726,30.55340192445886,23.016832330335376,26.862552923433356,26.64666693629619,25.357740389133394,32.95673868723962,34.938004543271504,47.52222639556181,90.95000363520701,95.49960185136436,97.02067452086222
Pakistan,PAK,2.053165885902363,1.9619113897163096,1.977005736552233,2.0817944287156207,1.8738558940790364,2.039961193256114,1.818564060160547,1.7983260350266717,1.6991354767245253,1.6266146757953206,1.4425365955794727,1.3615950744129552,1.558463655127017,1.3693003992895185,1.406398448643204,1.3248999218331188,1.2494742469833235,1.1772221198044317,1.2708761886432205,1.2278587691882288,1.1832883559340672,1.1803944463662155,1.2762073133638714,1.3700802396365384,1.3155419670160733,1.3230305154040793,1.2927454661049047
Panama,PAN,58.06551295210648,64.41370176057423,44.32368961477039,50.029352896403644,63.276989778838775,33.524020252153335,65.09322657498466,78.10127457755303,69.90547419255512,61.177753624410585,57.12659039443036,68.03467563213377,66.35913514985171,52.796099929797094,53.32079308431966,54.248333325719486,37.73892557241638,33.95785734491112,34.94825977670605,40.39224126324616,29.960980138983803,23.9269271643576,24.180969864701293,23.368947167019826,28.616134385781045,40.694203759386205,40.155074289908505
Papua New Guinea,PNG,,,,,,,,,,,,,,,,,14.195021124971264,8.707683885295857,16.793962166241574,10.682170392631312,15.202224248847884,11.729156760610906,19.56807862113969,19.88263016020759,20.146349922553355,16.30724411755899,15.965267708416716
Paraguay,PRY,-0.5356934312039145,-0.42139845136747045,-0.6010236865861414,-0.4643436933361871,-0.38482669660581603,-0.22392416755093159,-0.2339291457867807,-0.2684435046666245,-0.15272580164055327,-0.10725275077185792,-0.17536317324167428,-0.21247914556261982,-0.1564142313312793,-0.3045914822294131,-0.43793345311580323,-0.44674303977847885,-0.5519926453737156,-0.5184828487033926,-0.5532067153245599,-0.6740655138780363,-0.7937032112538502,-0.6664637859263993,-0.6734928465601673,-0.6853069079279903,-0.7725035918844272,-0.7079847168001523,-0.6976284826370565
Peru,PER,484.2264379792251,345.1221066808964,362.16120269697734,289.94738580993214,150.8294811294194,303.5702897746726,380.1935784144974,274.508377348654,303.7938600448483,201.62634057986944,326.1219416986875,316.6713306301221,228.4691274915159,232.08682027076645,237.02829722000476,218.59225485581555,128.6632736450291,262.038406479878,143.25142387103992,177.85061540364887,98.43178684174082,136.49253599390627,101.85857947293428,110.99718732617833,202.09165253199222,125.9099599410941,124.48472805128506
Philippines,PHL,0.33589027410769035,-0.24904724894598473,-0.04816855020118638,-0.45501797339840877,1.0067818342984118,-0.7876179315359906,0.04303700707834679,0.4698693179960003,-0.23120550240747662,0.6999743772095428,0.7924044660198497,-0.47374177131798945,-0.0944979218429367,-0.15790079664153467,0.5379970399890581,-0.5676981428089007,0.37265314454159437,0.21658780188040438,-0.04616726371211399,1.0295666810614499,-0.2082725569372812,-1.7871206344200168,-1.8681745463981159,-0.7496264759990865,-1.6802152098415064,-2.5698837756724835,-2.4092066858002283
Poland,POL,2.1214686016148008,1.22478051184887,0.01875948759305679,-0.6714142338224729,-3.1213124626463538,-1.7707981758252656,-2.9461767914741985,-2.840916472843313,-1.808205476022044,-3.055700063744445,-3.464829983126564,-4.579764104540699,-4.936854013737166,-5.865653621332432,-6.433592861750513,-5.104652835046772,-5.902679411754126,-4.209776752314057,-4.339598514615245,-4.131840451408556,-4.874611772207781,-3.665446847062406,-5.60879349796106,-5.297564342501329,-4.472296195136015,-4.528781527197645,-4.529148089525151
Portugal,PRT,-30.47154131468905,-30.76881576833017,-35.64897615797324,-34.028570861666054,-38.30561731247133,-39.08331725298601,-34.29138401068539,-35.56179897459922,-34.499555217270526,-31.61755213669519,-31.98089526636177,-32.998836498714745,-34.22575326480556,-35.082356849051486,-34.57806257891715,-37.740036281968756,-35.29805678823412,-35.49054122895953,-33.22150202337757,-35.06274646883457,-34.55608512701464,-33.56829204046647,-38.579473057790764,-38.392609785728865,-41.05187545791975,-40.30278571274975,-40.303121554862685
Qatar,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,-17.244020027387418,-17.655936691264415
Romania,ROU,-0.5225366887957006,0.03313362098170147,-0.8047574149113172,-0.8474133401276905,-2.25165567829472,-1.5154108498336651,-1.8798835765485165,-2.4037318448270084,-2.717309625237184,-3.143851151887978,-3.722025136192742,-4.707476748033801,-5.123884502131858,-4.8449605182164825,-5.91636239630549,-6.018932352959036,-6.248852919486374,-4.64756947122711,-4.987488207396501,-5.084408321742295,-5.7721523723561186,-6.075896447329372,-6.180739378256078,-6.8880722003799395,-7.221911860331074,-6.7906093087095725,-6.813750779232906
Russia,RUS,13.45737307054216,11.309514346835812,11.502594080443082,9.168264179293551,8.686845606116147,9.1091560903651,9.708038624561343,7.727568381326055,5.9709755843043375,5.941225043971478,4.342096433592321,4.251055567796286,4.884861485091168,2.4013413039530604,2.4112951776849947,4.520942096318716,6.492274899991294,7.916169355239855,6.974175142037939,8.05334434034102,7.926336565868876,11.52063712478213,13.193962361118828,14.45453066897969,14.719442887125233,13.827943508652883,13.847255310643458
Rwanda,RWA,-0.0436090993769469,-0.04173586551652253,-0.022207474835911012,-0.03788573381366034,-0.050099745787283156,-0.027013561679114062,-0.048471001282028636,-0.029343276998242906,-0.04951717113087395,-0.030139889441586187,-0.005611185234233429,-0.006041301425403378,-0.3453279124848777,-0.68899722716771,-0.8392027882851021,-1.0371613275379605,-1.4903193363101197,-2.6676535162535644,-2.8303529918675547,-2.537103641163076,-2.784151544625939,-4.2910694597139685,-5.359141398434524,-5.385800663517035,-2.7554834877869543,-2.662007409335553,-2.594979406895998
S. Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048058093450033645,-0.08705047144554312
Saint Kitts and Nevis,KNA,-3.1084656073496344,-22.84938518230335,-19.465472453861036,-16.845052984949255,-0.000846731927847344,-8.773310159913947,-14.465664242799082,-8.531727484765753,-13.782297810979852,-13.218745601731602,-10.25966222068757,-2.176001981101617,-13.196479877656149,-10.066306942482989,-13.254294260452014,2.193146613195289,424.4872745850313,624.5772129224998,430.17801742468544,338.4029562729126,1365.0997058753608,2091.662709903201,1358.3294321636129,1775.7369637545567,-14.883734621534273,-21.617990287903943,-21.65680501535312
Saint Lucia,LCA,-13.738693257611274,-13.294712994596127,-15.90954982872392,-14.734272355161748,-13.08692071334096,-15.663414974693561,-13.888828529150695,-13.084253902350136,-16.097438067984708,-18.34723957818204,-23.83251308980213,-28.045337942282472,-22.315456405281505,-21.74635099817008,-20.177910990403696,-16.48463261596421,-15.602551948513925,-14.345046871010924,-15.73096222407949,-13.1652583549429,-22.31261269502426,-21.8868457341055,-19.96335962061349,-21.80914582253675,-17.022505549776312,-23.198748948298572,-23.114926293272223
Saint Vincent and the Grenadines,VCT,23.301334614564517,-2.949281332908795,-5.271317318911034,40.47670665229148,287.01747533914926,142.12560337253933,185.67650879420933,265.927047273336,390.85518149164204,317.8670099661161,677.5441255289975,375.5369835090917,443.5569760218342,550.0790018956527,485.48402946382583,520.9498925770436,585.2076490672147,681.6413779068449,75.05004443209445,346.48899858837234,736.5006606494816,224.62903833582612,195.4403963117097,292.3569617364561,2.7579673370371083,-2.5227847251540574,-2.4691324585667367
Samoa,WSM,-22.665973921722056,-16.128918863819916,-23.49838173936747,-3.976743509196787,2.0224509144259244,-6.6590974801502085,-4.305780524285204,-6.191446463559238,8.32593845247775,2.5778117623459096,4.448943348544553,6.256310673982448,19.732646091357033,27.95157015320718,26.024513033747468,22.48046638698898,20.162053920403032,12.905197269352833,14.333345901092521,10.620577264401206,-8.767558542681613,-2.473584579898315,-3.25608139783499,7.37992327105443,0.7397570955947899,5.945722390523038,6.05868710218062
Sao Tome and Principe,STP,-1.6260926168866376,-3.679538097920762,-1.58520713320776,-1.4873491924223003,-0.2341458745071563,-0.05414157443701839,0.05168727375232862,2.0152429697234666,0.4937347245599639,-0.11259441100485645,-0.06110705249809811,-0.014712993813795094,-0.3412910312403774,-0.15889163294070485,-0.3427200467642457,-0.2426886646145725,-0.21688446846450304,6.487424023994826,11.210905758503472,16.60181457176287,21.48980557851408,27.255884694926763,27.72648265658658,23.097157398848232,11.339602856069039,0.6209466343836105,0.6058904932282978
Saudi Arabia,SAU,-0.8217047601720653,-2.629996118191252,-2.264855854950639,-2.518093779798021,-2.870836413090694,-3.286495137785171,-3.195824646662496,-3.9613519861163438,-3.770424562384489,-3.6058449697569084,-5.168131120503505,-5.439331177736995,-6.0778994253219105,-6.245108351202749,-4.172876278659979,-3.973434006876463,-6.862065871173327,-7.094072832022709,-8.95109690691747,-8.912417946761934,-8.72875540711619,-8.016269777177097,-8.064122669777959,-6.974210457650447,-5.6827703430005,-6.7202434286296535,-6.748691727217447
Senegal,SEN,10.633215555950319,11.347306592299912,17.95435104149126,19.298272229690454,15.217433580720602,16.430705455765484,11.504451219350656,11.688157101496728,11.628457779045668,14.493524959097769,11.422998642512294,8.437218030477489,8.970655221452468,10.885999476875664,8.269154595807343,8.841035415580325,7.656615039666281,8.676587993588807,9.593013095149928,9.417815142533687,11.237272047931821,11.905960147382888,12.775771481545764,14.618757820435938,10.910550287646576,13.651651903255967,13.304077165013375
Serbia,SRB,,,,,,,,,,,,,-5.145862127950178,-6.781430093846902,-6.857238504592326,-5.748425832240033,-5.452263710874391,-7.7634957007313234,-7.468880289376766,-5.7809729432692745,-6.36117530472357,-5.1014713995531995,-4.224051953438684,-6.2808056954178895,-6.588116716529421,-6.567799966038075,-6.606460558650178
Seychelles,SYC,,,,,,,,,,,,,,,,,857.5639419427957,719.2130524942035,633.6563836529905,670.3075202308144,659.2360556331082,918.3205757235634,1074.6166542897774,1203.8443968352246,1200.0029688723023,1098.4168838796213,1073.7656611460445
Sierra Leone,SLE,4.168983224024343,3.6846338361146618,3.725853020731975,3.233349391683964,2.1772060357634455,2.1846992165348773,1.7999297433487627,1.42179634994028,1.752219334229384,1.3046085741953881,1.4800587212911793,1.5865035932575076,1.566694556116282,1.2932967563724134,1.620510816640227,1.5092823583254003,1.6931628696517542,1.6364186891434969,1.764297847420508,1.5934108500583193,1.5176295237962272,1.6597569039288516,1.571173121364481,2.4096178499315677,0.8539694662827735,0.8697841113451297,0.8530602382973989
Slovakia,SVK,-5.921810025544474,-6.199890557118437,-8.681323106398798,-7.641991384819417,-7.48488316613964,-6.4223835444374,-6.48626496435233,-6.033624135409399,-6.366496357027141,-6.886641713052793,-7.181562956113172,-7.388695261150714,-8.468808843610205,-7.166375426977709,-7.340832113419934,-6.809351948663286,-7.571564174961614,-7.3768481667813735,-7.206836038195688,-8.028875039301925,-7.874610725080362,-8.864849098272616,-8.407444431815525,-8.888464975800007,-9.235755892335984,-9.35521049795051,-9.355905122749874
Slovenia,SVN,-4.536621206542404,-5.654313541793945,-5.8067227975453894,-5.134270605072871,-5.246647278748591,-5.389333298680899,-5.168971811156734,-6.065746652744279,-6.247943720231797,-7.096760513122698,-8.342443460916185,-8.0506971808811,-8.729211601341012,-9.25190078436282,-9.79260863436193,-9.682105992165496,-10.303634500407902,-10.067118171524376,-9.26122190387572,-9.777401698220041,-10.260658544645443,-10.258492209474806,-10.307306633083968,-10.875679625123036,-10.822037948835554,-11.838426240827172,-11.81889595340843
Solomon Is.,SLB,93.69316852307425,131.06955648578924,89.7479309936316,103.96819883989397,98.82492675455167,87.15068876890771,13.061393247563462,23.516967017482415,25.110017403053693,44.93369470058327,40.231276262046535,29.500000460162703,47.02306437658919,28.601547059936102,19.110231607894626,19.20837228302615,33.3477537326001,33.279534973280015,31.428763219332595,29.200706725154298,82.7236715869447,79.29884937513195,73.90886315170135,51.799989788978436,55.76870895065074,59.220979882261496,57.976752787912005
South Africa,ZAF,5.780784299178259,4.92367459022705,3.598674174286953,3.6158502024514245,5.933910777677827,6.447291588189119,7.8244283362803735,9.120441497516882,9.261285804042629,10.137475853400428,8.515244490198489,8.196257520458147,4.644624199330409,5.7596560683125135,5.7832990105844235,4.867890835635036,6.243389272961748,4.520726812947622,5.774408038030711,1.4879167214507483,3.6950334633028836,3.590022168689444,4.629467160599935,2.68963976906194,2.002465176445499,1.0100354434492385,0.967745175577166
South Korea,KOR,9.042694380517425,8.717700629077932,9.14967812545931,6.056327962549339,8.205257534212336,-0.15314546875602275,-1.8306525043395965,-5.974181321724977,-10.227393016255817,-9.700490279295067,-12.060448916261699,-10.709456118729548,-11.405975640029133,-7.125939310728427,-8.351047868646582,-10.53681386384703,-12.480538322889615,-13.912130804326637,-12.948940471702919,-12.437228481761643,-11.513117150130526,-15.245255366611282,-19.57284621662486,-20.3589647305569,-19.80807092688984,-17.966278973665993,-17.992187616999182
Spain,ESP,-9.92390112800486,-6.756264744694953,-7.263959908076757,-5.297554342888226,-7.895155293743997,-6.902178888038463,-8.518129513921103,-8.778090647330075,-15.036660004894088,-16.528742094355458,-16.580299900428603,-16.69077521812219,-16.79177408258998,-19.263176051007306,-16.762962134950417,-15.894493703415336,-16.68124358904383,-15.648435934775154,-15.10330889665407,-16.719295158280044,-15.543733616580976,-16.74245080731066,-16.97943219538942,-15.472434442197475,-13.896804952566654,-15.378849055299114,-15.307187398554372
Sri Lanka,LKA,-2.1392383229183274,-4.472052433520348,-4.95446492175714,-6.476903691196789,-6.23200087529902,-5.995738641835775,-6.848843613631578,-6.696795959939511,-6.517852955867713,-6.353396973380779,-5.49876264659645,-5.834164767279013,-5.529028659587951,-6.025491581210458,-5.012654761645008,-4.971388993593795,-6.429541027628119,-8.169470678097547,-6.890647668828226,-5.096444022501608,-4.4917652108634165,-6.762425350794899,-6.255479811027129,-6.079550566997661,-4.6973307731720055,-5.298926188258815,-5.370380349528254
Sudan,SDN,,,,,,,,,,,,,,,,,,,-0.19604458261343494,-0.12610959389270926,-0.0925704744481024,-0.10061082702903801,-0.10418071990611555,-0.05053599980405643,-0.10604760661251289,-0.05425833410943448,-0.05385287344873135
Suriname,SUR,20.799962330681723,17.485827887456587,16.637949528330694,19.33538941628503,22.37164273685108,23.605696270768412,31.375456081401452,36.672483729060396,40.295901393694685,48.795959313437585,43.4181103650246,36.47665094794367,42.201726430487064,39.56643040384311,28.670743551138017,31.336956798042607,47.12533044011987,47.5588049538487,52.68040537324043,51.92917659246079,50.08965660979314,60.186037375663005,63.298440391465974,73.0933382785796,58.16076420588574,44.532853253458356,44.070217214674635
Sweden,SWE,16.7186682544927,18.635661227774968,16.34707011741916,12.060723627712278,19.10102842683676,12.475795340132663,10.579186825249938,6.80120635749298,3.3393733396442613,0.3307321173133815,-1.7969883272198643,-3.450065759216457,-1.116336047626671,-6.1109947704296665,-6.5455106599603035,-7.193166962614065,-7.415685515050274,-12.118886559102712,-14.31827297886134,-13.088210083435541,-14.681777070729172,-10.00962006253392,-9.193405072406396,-7.709349205755817,-9.958673376115595,-12.417783120510489,-12.244992207802444
Switzerland,CHE,-14.284571647339837,-14.135304687185862,-14.195710396924214,-14.361679267520438,-14.736003164776871,-15.13154763114663,-15.40045507802906,-15.992332262054461,-15.147933608047762,-15.252226516428147,-15.65055155502698,-15.471428414731028,-16.618100428145485,-16.94251109885379,-17.373285226330715,-17.646163248019228,-17.700638235549533,-17.60016575054161,-16.56619581547725,-17.385072012212778,-16.5428902650995,-16.882999872113995,-17.22252831142287,-16.58587286804766,-16.42076541895784,-15.740111796203708,-15.623037999195427
Syria,SYR,,,,,,,,,,,,,,,,,-2.371692377416148,-2.6442866023878158,-1.884722230808102,-1.9438499026663687,-2.199791632015045,-1.2646398260620866,-1.1119714835839996,-1.076053885713825,-1.41820757051617,-1.5885059133675445,-1.538803967030097
Taiwan,TWN,24.649024471624628,22.736667467108546,23.834457094089295,22.357535919924317,27.336037239984933,27.49117912526205,28.096631944063983,28.43416643473116,28.952148376196043,31.355286384012977,28.55214162868309,28.088785148470112,27.406450837398125,31.16763493155146,26.05302708627309,16.288072185547758,19.50205168110145,18.63042664397326,18.27013152440872,20.79910929699205,26.24964878587268,23.708928482807128,13.272068524507887,13.99126558311383,17.03657509270601,14.156546588299037,14.226378380260538
